Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-02-16 09:00:00+08:00,152.64999389648438,152.64999389648438,152.64999389648438,152.64999389648438,0,0.0,0.0,0.0
2024-02-16 09:05:00+08:00,152.64999389648438,152.64999389648438,152.64999389648438,152.64999389648438,1000,0.0,0.0,0.0
2024-02-16 09:15:00+08:00,152.9499969482422,152.9499969482422,152.9499969482422,152.9499969482422,1000,0.0,0.0,0.0
2024-02-20 09:15:00+08:00,152.39999389648438,152.39999389648438,152.39999389648438,152.39999389648438,0,0.0,0.0,0.0
2024-02-20 11:10:00+08:00,153.25,153.25,153.25,153.25,2000,0.0,0.0,0.0
2024-02-22 11:05:00+08:00,154.89999389648438,154.89999389648438,154.89999389648438,154.89999389648438,0,0.0,0.0,0.0
2024-02-22 11:40:00+08:00,155.14999389648438,155.14999389648438,155.14999389648438,155.14999389648438,1037,0.0,0.0,0.0
2024-02-23 13:05:00+08:00,156.5,156.5,156.5,156.5,0,0.0,0.0,0.0
2024-02-26 10:20:00+08:00,156.6999969482422,156.6999969482422,156.6999969482422,156.6999969482422,0,0.0,0.0,0.0
2024-02-26 12:45:00+08:00,156.8000030517578,156.8000030517578,156.8000030517578,156.8000030517578,7031,0.0,0.0,0.0
2024-02-26 13:20:00+08:00,157.6999969482422,157.6999969482422,157.6999969482422,157.6999969482422,0,0.0,0.0,0.0
2024-02-27 09:15:00+08:00,157.89999389648438,157.89999389648438,157.89999389648438,157.89999389648438,1000,0.0,0.0,0.0
2024-02-27 09:40:00+08:00,157.60000610351562,157.60000610351562,157.60000610351562,157.60000610351562,26000,0.0,0.0,0.0
2024-02-29 09:30:00+08:00,155.85000610351562,155.85000610351562,155.85000610351562,155.85000610351562,0,0.0,0.0,0.0
2024-02-29 09:40:00+08:00,155.5,155.5,155.5,155.5,1000,0.0,0.0,0.0
2024-02-29 09:50:00+08:00,155.4499969482422,155.4499969482422,155.4499969482422,155.4499969482422,1020,0.0,0.0,0.0
2024-02-29 13:20:00+08:00,157.3000030517578,157.3000030517578,157.3000030517578,157.3000030517578,1000,0.0,0.0,0.0
