Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-15 09:00:00+08:00,16.600000381469727,16.600000381469727,16.149999618530273,16.149999618530273,0,0.0,0.0
2024-02-15 09:05:00+08:00,16.149999618530273,16.25,16.100000381469727,16.100000381469727,3383000,0.0,0.0
2024-02-15 09:10:00+08:00,16.049999237060547,16.200000762939453,16.049999237060547,16.149999618530273,7696309,0.0,0.0
2024-02-15 09:15:00+08:00,16.149999618530273,16.200000762939453,16.100000381469727,16.149999618530273,1707265,0.0,0.0
2024-02-15 09:20:00+08:00,16.149999618530273,16.200000762939453,16.149999618530273,16.149999618530273,661493,0.0,0.0
2024-02-15 09:25:00+08:00,16.149999618530273,16.200000762939453,16.049999237060547,16.049999237060547,3590330,0.0,0.0
2024-02-15 09:30:00+08:00,16.049999237060547,16.100000381469727,16.049999237060547,16.049999237060547,1696019,0.0,0.0
2024-02-15 09:35:00+08:00,16.049999237060547,16.100000381469727,16.0,16.049999237060547,3988866,0.0,0.0
2024-02-15 09:40:00+08:00,16.049999237060547,16.100000381469727,16.0,16.0,1323425,0.0,0.0
2024-02-15 09:45:00+08:00,16.0,16.049999237060547,15.949999809265137,15.949999809265137,5778867,0.0,0.0
2024-02-15 09:50:00+08:00,15.949999809265137,16.0,15.899999618530272,15.899999618530272,2957370,0.0,0.0
2024-02-15 09:55:00+08:00,15.899999618530272,15.949999809265137,15.850000381469728,15.899999618530272,6727737,0.0,0.0
2024-02-15 10:00:00+08:00,15.899999618530272,15.899999618530272,15.75,15.850000381469728,6776619,0.0,0.0
2024-02-15 10:05:00+08:00,15.800000190734863,15.850000381469728,15.75,15.75,3059087,0.0,0.0
2024-02-15 10:10:00+08:00,15.800000190734863,15.800000190734863,15.649999618530272,15.699999809265137,6428747,0.0,0.0
2024-02-15 10:15:00+08:00,15.649999618530272,15.699999809265137,15.550000190734863,15.699999809265137,11686075,0.0,0.0
2024-02-15 10:20:00+08:00,15.649999618530272,15.699999809265137,15.600000381469728,15.649999618530272,2841913,0.0,0.0
2024-02-15 10:25:00+08:00,15.649999618530272,15.699999809265137,15.550000190734863,15.600000381469728,4299556,0.0,0.0
2024-02-15 10:30:00+08:00,15.600000381469728,15.699999809265137,15.600000381469728,15.649999618530272,2287088,0.0,0.0
2024-02-15 10:35:00+08:00,15.649999618530272,15.699999809265137,15.600000381469728,15.600000381469728,2217721,0.0,0.0
2024-02-15 10:40:00+08:00,15.600000381469728,15.649999618530272,15.600000381469728,15.600000381469728,962403,0.0,0.0
2024-02-15 10:45:00+08:00,15.600000381469728,15.699999809265137,15.600000381469728,15.600000381469728,1957509,0.0,0.0
2024-02-15 10:50:00+08:00,15.649999618530272,15.649999618530272,15.550000190734863,15.550000190734863,2692321,0.0,0.0
2024-02-15 10:55:00+08:00,15.600000381469728,15.649999618530272,15.550000190734863,15.600000381469728,2816738,0.0,0.0
2024-02-15 11:00:00+08:00,15.550000190734863,15.600000381469728,15.550000190734863,15.600000381469728,2001371,0.0,0.0
2024-02-15 11:05:00+08:00,15.550000190734863,15.600000381469728,15.449999809265137,15.449999809265137,9377343,0.0,0.0
2024-02-15 11:10:00+08:00,15.449999809265137,15.5,15.399999618530272,15.449999809265137,3410559,0.0,0.0
2024-02-15 11:15:00+08:00,15.449999809265137,15.550000190734863,15.449999809265137,15.449999809265137,2704800,0.0,0.0
2024-02-15 11:20:00+08:00,15.449999809265137,15.550000190734863,15.449999809265137,15.5,1470535,0.0,0.0
2024-02-15 11:25:00+08:00,15.5,15.550000190734863,15.449999809265137,15.5,1505520,0.0,0.0
2024-02-15 11:30:00+08:00,15.5,15.550000190734863,15.449999809265137,15.550000190734863,698083,0.0,0.0
