Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-02-16 09:15:00+08:00,93.0999984741211,93.0999984741211,93.0999984741211,93.0999984741211,0,0.0,0.0,0.0
2024-02-16 09:30:00+08:00,93.0999984741211,93.0999984741211,93.0999984741211,93.0999984741211,2067,0.0,0.0,0.0
2024-02-16 09:45:00+08:00,93.0999984741211,93.0999984741211,93.0999984741211,93.0999984741211,1059,0.0,0.0,0.0
2024-02-16 10:20:00+08:00,92.5999984741211,92.5999984741211,92.5999984741211,92.5999984741211,35236,0.0,0.0,0.0
2024-02-16 10:30:00+08:00,92.6999969482422,92.6999969482422,92.6999969482422,92.6999969482422,20330,0.0,0.0,0.0
2024-02-16 12:30:00+08:00,92.5500030517578,92.5500030517578,92.5500030517578,92.5500030517578,1003,0.0,0.0,0.0
2024-02-19 09:00:00+08:00,92.5500030517578,92.5500030517578,92.5500030517578,92.5500030517578,0,0.0,0.0,0.0
2024-02-19 09:30:00+08:00,92.5,92.5500030517578,92.5,92.5500030517578,2109,0.0,0.0,0.0
2024-02-19 09:35:00+08:00,92.6500015258789,92.6500015258789,92.6500015258789,92.6500015258789,5137,0.0,0.0,0.0
2024-02-19 12:30:00+08:00,92.6500015258789,92.6500015258789,92.6500015258789,92.6500015258789,1884,0.0,0.0,0.0
2024-02-19 13:15:00+08:00,92.5999984741211,92.5999984741211,92.5999984741211,92.5999984741211,0,0.0,0.0,0.0
2024-02-20 09:40:00+08:00,93.1999969482422,93.1999969482422,93.1999969482422,93.1999969482422,1956,0.0,0.0,0.0
2024-02-20 10:55:00+08:00,92.9499969482422,92.9499969482422,92.9499969482422,92.9499969482422,1092,0.0,0.0,0.0
2024-02-20 11:15:00+08:00,92.9499969482422,92.9499969482422,92.9499969482422,92.9499969482422,3437,0.0,0.0,0.0
2024-02-20 12:05:00+08:00,92.6999969482422,92.6999969482422,92.6999969482422,92.6999969482422,10093,0.0,0.0,0.0
2024-02-20 12:30:00+08:00,93.1500015258789,93.1500015258789,93.1500015258789,93.1500015258789,0,0.0,0.0,0.0
2024-02-21 12:30:00+08:00,93.0500030517578,93.0500030517578,93.0500030517578,93.0500030517578,1019,0.0,0.0,0.0
2024-02-21 12:40:00+08:00,93.0,93.0,93.0,93.0,2000,0.0,0.0,0.0
2024-02-21 12:45:00+08:00,92.9499969482422,92.9499969482422,92.9000015258789,92.9000015258789,0,0.0,0.0,0.0
2024-02-22 10:10:00+08:00,93.3000030517578,93.3000030517578,93.3000030517578,93.3000030517578,10429,0.0,0.0,0.0
2024-02-22 11:15:00+08:00,93.3000030517578,93.3000030517578,93.3000030517578,93.3000030517578,2328,0.0,0.0,0.0
2024-02-22 12:30:00+08:00,93.75,93.75,93.75,93.75,1174,0.0,0.0,0.0
2024-02-23 09:00:00+08:00,94.1999969482422,94.1999969482422,94.1999969482422,94.1999969482422,0,0.0,0.0,0.0
2024-02-23 09:30:00+08:00,94.25,94.25,94.25,94.25,1723,0.0,0.0,0.0
2024-02-23 10:10:00+08:00,94.25,94.25,94.25,94.25,1721,0.0,0.0,0.0
2024-02-23 11:35:00+08:00,94.25,94.25,94.25,94.25,2275,0.0,0.0,0.0
2024-02-23 12:30:00+08:00,94.3000030517578,94.3000030517578,94.3000030517578,94.3000030517578,1785,0.0,0.0,0.0
2024-02-26 09:30:00+08:00,94.1999969482422,94.1999969482422,94.1999969482422,94.1999969482422,0,0.0,0.0,0.0
2024-02-26 09:45:00+08:00,94.25,94.25,94.25,94.25,2660,0.0,0.0,0.0
2024-02-26 12:30:00+08:00,94.25,94.25,94.25,94.25,1019,0.0,0.0,0.0
2024-02-26 13:05:00+08:00,94.1500015258789,94.1500015258789,94.1500015258789,94.1500015258789,0,0.0,0.0,0.0
2024-02-27 12:30:00+08:00,93.75,93.75,93.75,93.75,1015,0.0,0.0,0.0
2024-02-29 09:00:00+08:00,93.5999984741211,93.5999984741211,93.5999984741211,93.5999984741211,0,0.0,0.0,0.0
2024-02-29 09:30:00+08:00,93.9000015258789,93.9000015258789,93.9000015258789,93.9000015258789,1038,0.0,0.0,0.0
2024-02-29 09:35:00+08:00,93.9000015258789,93.9000015258789,93.9000015258789,93.9000015258789,1382,0.0,0.0,0.0
2024-02-29 10:45:00+08:00,93.8000030517578,93.8000030517578,93.8000030517578,93.8000030517578,1400,0.0,0.0,0.0
