Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-15 09:00:00+08:00,8.75,8.989999771118164,8.699999809265137,8.699999809265137,0,0.0,0.0
2024-02-15 09:05:00+08:00,8.699999809265137,8.949999809265137,8.699999809265137,8.850000381469727,384894,0.0,0.0
2024-02-15 09:10:00+08:00,8.84000015258789,8.880000114440918,8.779999732971191,8.880000114440918,423388,0.0,0.0
2024-02-15 09:15:00+08:00,8.880000114440918,9.199999809265137,8.869999885559082,9.149999618530272,642500,0.0,0.0
2024-02-15 09:20:00+08:00,9.149999618530272,9.25,9.100000381469728,9.199999809265137,452118,0.0,0.0
2024-02-15 09:25:00+08:00,9.210000038146973,9.470000267028809,9.199999809265137,9.40999984741211,377414,0.0,0.0
2024-02-15 09:30:00+08:00,9.40999984741211,9.4399995803833,9.3100004196167,9.359999656677246,271105,0.0,0.0
2024-02-15 09:35:00+08:00,9.359999656677246,9.460000038146973,9.34000015258789,9.34000015258789,211122,0.0,0.0
2024-02-15 09:40:00+08:00,9.329999923706056,9.369999885559082,9.31999969482422,9.34000015258789,127000,0.0,0.0
2024-02-15 09:45:00+08:00,9.359999656677246,9.399999618530272,9.329999923706056,9.329999923706056,134000,0.0,0.0
2024-02-15 09:50:00+08:00,9.350000381469728,9.359999656677246,9.229999542236328,9.279999732971191,219000,0.0,0.0
2024-02-15 09:55:00+08:00,9.279999732971191,9.3100004196167,9.25,9.300000190734863,30208,0.0,0.0
2024-02-15 10:00:00+08:00,9.260000228881836,9.289999961853027,9.149999618530272,9.18000030517578,212007,0.0,0.0
2024-02-15 10:05:00+08:00,9.18000030517578,9.18000030517578,9.130000114440918,9.130000114440918,132060,0.0,0.0
2024-02-15 10:10:00+08:00,9.170000076293944,9.25,9.170000076293944,9.220000267028809,97000,0.0,0.0
2024-02-15 10:15:00+08:00,9.229999542236328,9.229999542236328,9.149999618530272,9.15999984741211,80020,0.0,0.0
2024-02-15 10:20:00+08:00,9.149999618530272,9.149999618530272,9.119999885559082,9.130000114440918,49665,0.0,0.0
2024-02-15 10:25:00+08:00,9.130000114440918,9.15999984741211,8.949999809265137,8.949999809265137,272172,0.0,0.0
2024-02-15 10:30:00+08:00,8.949999809265137,9.010000228881836,8.75,8.90999984741211,399223,0.0,0.0
2024-02-15 10:35:00+08:00,8.90999984741211,8.989999771118164,8.899999618530273,8.979999542236328,53911,0.0,0.0
2024-02-15 10:40:00+08:00,8.979999542236328,8.979999542236328,8.880000114440918,8.9399995803833,40112,0.0,0.0
2024-02-15 10:45:00+08:00,8.9399995803833,8.9399995803833,8.880000114440918,8.880000114440918,57531,0.0,0.0
2024-02-15 10:50:00+08:00,8.890000343322754,8.899999618530273,8.75,8.850000381469727,186201,0.0,0.0
2024-02-15 10:55:00+08:00,8.850000381469727,8.850000381469727,8.8100004196167,8.819999694824219,49154,0.0,0.0
2024-02-15 11:00:00+08:00,8.819999694824219,8.850000381469727,8.800000190734863,8.800000190734863,54117,0.0,0.0
