Date,Open,High,Low,Close,Adj Close,Volume,Datetime,Dividends,Stock Splits,Capital Gains
,14.802831594044562,14.852240434213845,14.733659783244711,14.763304710388184,,11240645,2024-11-15 00:00:00+08:00,0.0,0.0,0.0
,14.763304541827145,14.7830684546273,14.634842878207069,14.644723892211914,,23202924,2024-11-18 00:00:00+08:00,0.0,0.0,0.0
,14.674672758912092,14.844379937209562,14.674672758912092,14.774500846862793,,8788453,2024-11-19 00:00:00+08:00,0.15,0.0,0.0
,14.6946382522583,14.6946382522583,14.6946382522583,14.6946382522583,,1000,2024-11-20 00:00:00+08:00,0.0,0.0,0.0
,14.684655821227178,14.824414954552596,14.624758777793081,14.784483909606934,,3267172,2024-11-21 00:00:00+08:00,0.0,0.0,0.0
,14.844380315434675,14.914259407561918,14.82441526855456,14.834397315979004,,5638300,2024-11-22 00:00:00+08:00,0.0,0.0,0.0
,14.884311352011395,14.994122441893339,14.884311352011395,14.984139442443848,,6844047,2024-11-25 00:00:00+08:00,0.0,0.0,0.0
,14.97415606360491,14.97415606360491,14.864345928536375,14.92424201965332,,4374523,2024-11-26 00:00:00+08:00,0.0,0.0,0.0
,14.924241641735437,14.954189686535553,14.704620425128502,14.714603424072266,,10761861,2024-11-27 00:00:00+08:00,0.0,0.0,0.0
,14.724586617731388,14.724586617731388,14.485000352099854,14.594810485839844,,13506700,2024-11-28 00:00:00+08:00,0.0,0.0,0.0
,14.594810167738704,14.724586296801712,14.485000036392082,14.6946382522583,,3243520,2024-11-29 00:00:00+08:00,0.0,0.0,0.0
,14.774500910362717,14.824414954552596,14.754534911874282,14.784483909606934,,5002700,2024-12-02 00:00:00+08:00,0.0,0.0,0.0
,14.574845566708289,14.79446583610179,14.524931522925694,14.614776611328125,,76826565,2024-12-03 00:00:00+08:00,0.0,0.0,0.0
,14.61477679168559,14.834397063789373,14.564862747287018,14.794466018676758,,31914182,2024-12-04 00:00:00+08:00,0.0,0.0,0.0
,14.804449011294789,15.004104236767944,14.804449011294789,14.944208145141602,,32486808,2024-12-05 00:00:00+08:00,0.0,0.0,0.0
,14.944207698270603,15.083965875907069,14.944207698270603,15.024069786071777,,14996625,2024-12-06 00:00:00+08:00,0.0,0.0,0.0
,15.044035407813444,15.054018407178484,14.904277224827766,14.964173316955566,,9796530,2024-12-09 00:00:00+08:00,0.0,0.0,0.0
,14.954190065211794,15.0240701075565,14.914259020456761,14.92424201965332,,7978250,2024-12-10 00:00:00+08:00,0.0,0.0,0.0
,14.924241830273665,14.984138872661758,14.854362740846884,14.894293785095215,,5251200,2024-12-11 00:00:00+08:00,0.0,0.0,0.0
,14.974156452264717,15.014087498056174,14.834397315979004,14.834397315979004,,3627985,2024-12-12 00:00:00+08:00,0.0,0.0,0.0
,14.814431509447559,14.814431509447559,14.64472433552827,14.714603424072266,,3019682,2024-12-13 00:00:00+08:00,0.0,0.0,0.0
,14.714603881000892,14.774500924492271,14.485000610351562,14.485000610351562,,3824301,2024-12-16 00:00:00+08:00,0.0,0.0,0.0
,14.520000457763672,14.649999618530273,14.520000457763672,14.579999923706055,,2232397,2024-12-17 00:00:00+08:00,0.025,0.0,0.0
,14.550000190734863,14.680000305175781,14.520000457763672,14.65999984741211,,2329100,2024-12-18 00:00:00+08:00,0.0,0.0,0.0
,14.5600004196167,14.630000114440918,14.5600004196167,14.600000381469727,,2755539,2024-12-19 00:00:00+08:00,0.0,0.0,0.0
,14.520000457763672,14.6899995803833,14.520000457763672,14.579999923706055,,1456600,2024-12-20 00:00:00+08:00,0.0,0.0,0.0
,14.619999885559082,14.710000038146973,14.619999885559082,14.670000076293945,,1847001,2024-12-23 00:00:00+08:00,0.0,0.0,0.0
,14.699999809265137,14.819999694824219,14.65999984741211,14.65999984741211,,892050,2024-12-24 00:00:00+08:00,0.0,0.0,0.0
,14.6899995803833,14.770000457763672,14.6899995803833,14.729999542236328,,1809000,2024-12-25 00:00:00+08:00,0.0,0.0,0.0
,14.739999771118164,14.850000381469727,14.739999771118164,14.8100004196167,,1810249,2024-12-26 00:00:00+08:00,0.0,0.0,0.0
,14.8100004196167,14.84000015258789,14.770000457763672,14.789999961853027,,1534307,2024-12-27 00:00:00+08:00,0.0,0.0,0.0
