Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-03-18 01:00:00+00:00,26.40999984741211,26.420000076293945,26.31999969482422,26.31999969482422,0,0.0,0.0,0.0
2024-03-18 01:05:00+00:00,26.3799991607666,26.3799991607666,26.3799991607666,26.3799991607666,15009,0.0,0.0,0.0
2024-03-18 01:10:00+00:00,26.38999938964844,26.38999938964844,26.3799991607666,26.3799991607666,25021,0.0,0.0,0.0
2024-03-18 01:15:00+00:00,26.3799991607666,26.3799991607666,26.36000061035156,26.3700008392334,24746,0.0,0.0,0.0
2024-03-18 01:20:00+00:00,26.3799991607666,26.3799991607666,26.3700008392334,26.3799991607666,9205,0.0,0.0,0.0
2024-03-18 01:25:00+00:00,26.38999938964844,26.39999961853028,26.38999938964844,26.38999938964844,7823,0.0,0.0,0.0
2024-03-18 01:30:00+00:00,26.38999938964844,26.38999938964844,26.36000061035156,26.3799991607666,24543,0.0,0.0,0.0
2024-03-18 01:35:00+00:00,26.3799991607666,26.3799991607666,26.3799991607666,26.3799991607666,2528,0.0,0.0,0.0
2024-03-18 01:40:00+00:00,26.3799991607666,26.38999938964844,26.3799991607666,26.38999938964844,10280,0.0,0.0,0.0
2024-03-18 01:45:00+00:00,26.38999938964844,26.38999938964844,26.38999938964844,26.38999938964844,7239,0.0,0.0,0.0
2024-03-18 01:50:00+00:00,26.38999938964844,26.38999938964844,26.38999938964844,26.38999938964844,5000,0.0,0.0,0.0
2024-03-18 01:55:00+00:00,26.38999938964844,26.38999938964844,26.38999938964844,26.38999938964844,1705,0.0,0.0,0.0
2024-03-18 02:00:00+00:00,26.38999938964844,26.38999938964844,26.38999938964844,26.38999938964844,2162,0.0,0.0,0.0
2024-03-18 02:05:00+00:00,26.38999938964844,26.38999938964844,26.38999938964844,26.38999938964844,2732,0.0,0.0,0.0
2024-03-18 02:10:00+00:00,26.38999938964844,26.38999938964844,26.38999938964844,26.38999938964844,3876,0.0,0.0,0.0
2024-03-18 02:15:00+00:00,26.38999938964844,26.38999938964844,26.38999938964844,26.38999938964844,3627,0.0,0.0,0.0
2024-03-18 02:20:00+00:00,26.3799991607666,26.38999938964844,26.3799991607666,26.38999938964844,3162,0.0,0.0,0.0
2024-03-18 02:25:00+00:00,26.38999938964844,26.38999938964844,26.3799991607666,26.3799991607666,6593,0.0,0.0,0.0
2024-03-18 02:35:00+00:00,26.38999938964844,26.39999961853028,26.38999938964844,26.39999961853028,16044,0.0,0.0,0.0
2024-03-18 02:40:00+00:00,26.39999961853028,26.39999961853028,26.38999938964844,26.38999938964844,11571,0.0,0.0,0.0
2024-03-18 02:45:00+00:00,26.38999938964844,26.38999938964844,26.38999938964844,26.38999938964844,1052,0.0,0.0,0.0
2024-03-18 02:50:00+00:00,26.39999961853028,26.39999961853028,26.38999938964844,26.38999938964844,3306,0.0,0.0,0.0
