Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-15 09:00:00+08:00,14.25,14.25,14.199999809265137,14.199999809265137,0,0.0,0.0
2024-02-15 09:05:00+08:00,14.199999809265137,14.199999809265137,14.100000381469728,14.100000381469728,52083,0.0,0.0
2024-02-15 09:10:00+08:00,14.149999618530272,14.199999809265137,14.149999618530272,14.199999809265137,10447,0.0,0.0
2024-02-15 09:20:00+08:00,14.25,14.25,14.199999809265137,14.199999809265137,10220,0.0,0.0
2024-02-15 09:25:00+08:00,14.25,14.25,14.25,14.25,5106,0.0,0.0
2024-02-15 09:35:00+08:00,14.25,14.25,14.25,14.25,4771,0.0,0.0
2024-02-15 09:40:00+08:00,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,15622,0.0,0.0
2024-02-15 09:50:00+08:00,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,4716,0.0,0.0
2024-02-15 10:00:00+08:00,14.199999809265137,14.25,14.199999809265137,14.25,19000,0.0,0.0
2024-02-15 10:05:00+08:00,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,16041,0.0,0.0
2024-02-15 10:15:00+08:00,14.149999618530272,14.199999809265137,14.149999618530272,14.199999809265137,7365,0.0,0.0
2024-02-15 10:20:00+08:00,14.149999618530272,14.199999809265137,14.149999618530272,14.199999809265137,26077,0.0,0.0
2024-02-15 10:35:00+08:00,14.199999809265137,14.199999809265137,14.149999618530272,14.149999618530272,29200,0.0,0.0
2024-02-15 10:40:00+08:00,14.149999618530272,14.25,14.149999618530272,14.25,7000,0.0,0.0
2024-02-15 10:45:00+08:00,14.25,14.25,14.25,14.25,1788,0.0,0.0
2024-02-15 10:55:00+08:00,14.25,14.25,14.25,14.25,2021,0.0,0.0
2024-02-15 11:00:00+08:00,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,3025,0.0,0.0
2024-02-15 11:05:00+08:00,14.25,14.25,14.25,14.25,4542,0.0,0.0
2024-02-15 11:20:00+08:00,14.25,14.25,14.25,14.25,1000,0.0,0.0
2024-02-15 11:25:00+08:00,14.199999809265137,14.199999809265137,14.149999618530272,14.149999618530272,26476,0.0,0.0
2024-02-15 11:30:00+08:00,14.149999618530272,14.149999618530272,14.100000381469728,14.100000381469728,43123,0.0,0.0
2024-02-15 11:45:00+08:00,14.149999618530272,14.149999618530272,14.149999618530272,14.149999618530272,1018,0.0,0.0
2024-02-15 11:50:00+08:00,14.149999618530272,14.149999618530272,14.149999618530272,14.149999618530272,2687,0.0,0.0
2024-02-15 12:00:00+08:00,14.149999618530272,14.199999809265137,14.149999618530272,14.149999618530272,6368,0.0,0.0
2024-02-15 12:05:00+08:00,14.149999618530272,14.149999618530272,14.100000381469728,14.100000381469728,71885,0.0,0.0
2024-02-15 12:15:00+08:00,14.100000381469728,14.149999618530272,14.100000381469728,14.149999618530272,5132,0.0,0.0
2024-02-15 12:20:00+08:00,14.149999618530272,14.149999618530272,14.149999618530272,14.149999618530272,2364,0.0,0.0
2024-02-15 12:25:00+08:00,14.149999618530272,14.149999618530272,14.149999618530272,14.149999618530272,10263,0.0,0.0
2024-02-15 12:35:00+08:00,14.149999618530272,14.149999618530272,14.149999618530272,14.149999618530272,2598,0.0,0.0
2024-02-15 12:50:00+08:00,14.149999618530272,14.149999618530272,14.149999618530272,14.149999618530272,3550,0.0,0.0
2024-02-15 12:55:00+08:00,14.199999809265137,14.199999809265137,14.149999618530272,14.149999618530272,3138,0.0,0.0
2024-02-15 13:05:00+08:00,14.149999618530272,14.199999809265137,14.149999618530272,14.149999618530272,7031,0.0,0.0
2024-02-15 13:10:00+08:00,14.149999618530272,14.149999618530272,14.149999618530272,14.149999618530272,2262,0.0,0.0
2024-02-15 13:15:00+08:00,14.149999618530272,14.149999618530272,14.149999618530272,14.149999618530272,4577,0.0,0.0
2024-02-15 13:20:00+08:00,14.199999809265137,14.199999809265137,14.149999618530272,14.149999618530272,6028,0.0,0.0
2024-02-16 09:00:00+08:00,14.25,14.350000381469728,14.25,14.300000190734863,0,0.0,0.0
2024-02-16 09:05:00+08:00,14.300000190734863,14.350000381469728,14.300000190734863,14.350000381469728,12433,0.0,0.0
2024-02-16 09:10:00+08:00,14.350000381469728,14.350000381469728,14.350000381469728,14.350000381469728,1015,0.0,0.0
2024-02-16 09:15:00+08:00,14.350000381469728,14.350000381469728,14.350000381469728,14.350000381469728,5221,0.0,0.0
2024-02-16 09:20:00+08:00,14.350000381469728,14.350000381469728,14.350000381469728,14.350000381469728,10027,0.0,0.0
2024-02-16 09:25:00+08:00,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,10151,0.0,0.0
2024-02-16 09:30:00+08:00,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,14237,0.0,0.0
2024-02-16 09:35:00+08:00,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,5102,0.0,0.0
2024-02-16 09:40:00+08:00,14.300000190734863,14.350000381469728,14.300000190734863,14.350000381469728,25282,0.0,0.0
2024-02-16 09:45:00+08:00,14.300000190734863,14.350000381469728,14.300000190734863,14.350000381469728,6010,0.0,0.0
2024-02-16 09:50:00+08:00,14.350000381469728,14.350000381469728,14.350000381469728,14.350000381469728,17186,0.0,0.0
2024-02-16 09:55:00+08:00,14.350000381469728,14.350000381469728,14.350000381469728,14.350000381469728,32101,0.0,0.0
2024-02-16 10:00:00+08:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,24733,0.0,0.0
2024-02-16 10:05:00+08:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,13034,0.0,0.0
2024-02-16 10:10:00+08:00,14.350000381469728,14.350000381469728,14.350000381469728,14.350000381469728,21097,0.0,0.0
2024-02-16 10:15:00+08:00,14.350000381469728,14.350000381469728,14.350000381469728,14.350000381469728,7823,0.0,0.0
2024-02-16 10:20:00+08:00,14.350000381469728,14.350000381469728,14.350000381469728,14.350000381469728,20346,0.0,0.0
2024-02-16 10:25:00+08:00,14.350000381469728,14.399999618530272,14.350000381469728,14.399999618530272,52130,0.0,0.0
2024-02-16 10:30:00+08:00,14.350000381469728,14.399999618530272,14.350000381469728,14.399999618530272,40000,0.0,0.0
2024-02-16 10:35:00+08:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,5523,0.0,0.0
2024-02-16 10:40:00+08:00,14.399999618530272,14.399999618530272,14.399999618530272,14.399999618530272,12208,0.0,0.0
2024-02-16 10:45:00+08:00,14.350000381469728,14.399999618530272,14.300000190734863,14.399999618530272,20995,0.0,0.0
