Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-15 09:00:00+08:00,9.960000038146973,9.960000038146973,9.920000076293944,9.93000030517578,0,0.0,0.0
2024-02-15 09:05:00+08:00,9.93000030517578,9.93000030517578,9.829999923706056,9.84000015258789,228012,0.0,0.0
2024-02-15 09:10:00+08:00,9.84000015258789,9.880000114440918,9.84000015258789,9.880000114440918,93100,0.0,0.0
2024-02-15 09:15:00+08:00,9.880000114440918,9.880000114440918,9.850000381469728,9.850000381469728,25000,0.0,0.0
2024-02-15 09:20:00+08:00,9.869999885559082,9.890000343322754,9.869999885559082,9.890000343322754,7000,0.0,0.0
2024-02-15 09:25:00+08:00,9.899999618530272,9.899999618530272,9.890000343322754,9.890000343322754,24000,0.0,0.0
2024-02-15 09:30:00+08:00,9.920000076293944,9.93000030517578,9.920000076293944,9.93000030517578,8000,0.0,0.0
2024-02-15 09:35:00+08:00,9.920000076293944,9.920000076293944,9.920000076293944,9.920000076293944,21200,0.0,0.0
2024-02-15 09:40:00+08:00,9.93000030517578,9.93000030517578,9.93000030517578,9.93000030517578,12879,0.0,0.0
2024-02-15 09:45:00+08:00,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,2000,0.0,0.0
2024-02-15 09:50:00+08:00,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,1000,0.0,0.0
2024-02-15 09:55:00+08:00,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,5000,0.0,0.0
2024-02-15 10:05:00+08:00,9.989999771118164,10.0,9.989999771118164,10.0,46049,0.0,0.0
2024-02-15 10:10:00+08:00,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,3016,0.0,0.0
2024-02-15 10:15:00+08:00,10.0,10.050000190734863,10.0,10.050000190734863,76352,0.0,0.0
2024-02-15 10:20:00+08:00,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,1430,0.0,0.0
2024-02-15 10:30:00+08:00,10.0,10.0,10.0,10.0,31000,0.0,0.0
2024-02-15 10:35:00+08:00,10.050000190734863,10.050000190734863,10.0,10.0,12000,0.0,0.0
2024-02-15 10:40:00+08:00,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,5071,0.0,0.0
2024-02-15 10:45:00+08:00,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,1006,0.0,0.0
2024-02-15 10:55:00+08:00,10.0,10.0,10.0,10.0,24001,0.0,0.0
2024-02-15 11:10:00+08:00,10.0,10.0,10.0,10.0,1094,0.0,0.0
2024-02-15 11:20:00+08:00,10.0,10.0,10.0,10.0,1000,0.0,0.0
2024-02-15 11:25:00+08:00,10.0,10.0,10.0,10.0,2329,0.0,0.0
2024-02-15 11:40:00+08:00,10.0,10.0,10.0,10.0,10000,0.0,0.0
